metric_name,metric_date_start,metric_date_end,metric_text,metric_value,metric_numerator,metric_denominator,mmwr_year,mmwr_week
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18705 12:00:00 AM,03/26/2021 12:00:00 PM,,267,,,2021,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18704 12:00:00 AM,03/25/2021 12:00:00 PM,,275,,,2021,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18703 12:00:00 AM,03/24/2021 12:00:00 PM,,293,,,2021,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18702 12:00:00 AM,03/23/2021 12:00:00 PM,,296,,,2021,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18701 12:00:00 AM,03/22/2021 12:00:00 PM,,285,,,2021,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18700 12:00:00 AM,03/21/2021 12:00:00 PM,,288,,,2021,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18699 12:00:00 AM,03/20/2021 12:00:00 PM,,290,,,2021,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18698 12:00:00 AM,03/19/2021 12:00:00 PM,,288,,,2021,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18697 12:00:00 AM,03/18/2021 12:00:00 PM,,302,,,2021,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18696 12:00:00 AM,03/17/2021 12:00:00 PM,,269,,,2021,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18695 12:00:00 AM,03/16/2021 12:00:00 PM,,260,,,2021,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18694 12:00:00 AM,03/15/2021 12:00:00 PM,,260,,,2021,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18693 12:00:00 AM,03/14/2021 12:00:00 PM,,257,,,2021,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18692 12:00:00 AM,03/13/2021 12:00:00 PM,,249,,,2021,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18691 12:00:00 AM,03/12/2021 12:00:00 PM,,227,,,2021,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18690 12:00:00 AM,03/11/2021 12:00:00 PM,,220,,,2021,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18689 12:00:00 AM,03/10/2021 12:00:00 PM,,239,,,2021,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18688 12:00:00 AM,03/09/2021 12:00:00 PM,,249,,,2021,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18687 12:00:00 AM,03/08/2021 12:00:00 PM,,249,,,2021,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18686 12:00:00 AM,03/07/2021 12:00:00 PM,,245,,,2021,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18685 12:00:00 AM,03/06/2021 12:00:00 PM,,248,,,2021,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18684 12:00:00 AM,03/05/2021 12:00:00 PM,,257,,,2021,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18683 12:00:00 AM,03/04/2021 12:00:00 PM,,228,,,2021,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18682 12:00:00 AM,03/03/2021 12:00:00 PM,,211,,,2021,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18681 12:00:00 AM,03/02/2021 12:00:00 PM,,209,,,2021,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18680 12:00:00 AM,03/01/2021 12:00:00 PM,,201,,,2021,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18679 12:00:00 AM,02/28/2021 12:00:00 PM,,213,,,2021,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18678 12:00:00 AM,02/27/2021 12:00:00 PM,,225,,,2021,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18677 12:00:00 AM,02/26/2021 12:00:00 PM,,216,,,2021,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18676 12:00:00 AM,02/25/2021 12:00:00 PM,,269,,,2021,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18675 12:00:00 AM,02/24/2021 12:00:00 PM,,300,,,2021,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18674 12:00:00 AM,02/23/2021 12:00:00 PM,,295,,,2021,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18673 12:00:00 AM,02/22/2021 12:00:00 PM,,302,,,2021,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18672 12:00:00 AM,02/21/2021 12:00:00 PM,,265,,,2021,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18671 12:00:00 AM,02/20/2021 12:00:00 PM,,262,,,2021,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18670 12:00:00 AM,02/19/2021 12:00:00 PM,,279,,,2021,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18669 12:00:00 AM,02/18/2021 12:00:00 PM,,261,,,2021,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18668 12:00:00 AM,02/17/2021 12:00:00 PM,,258,,,2021,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18667 12:00:00 AM,02/16/2021 12:00:00 PM,,257,,,2021,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18666 12:00:00 AM,02/15/2021 12:00:00 PM,,276,,,2021,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18665 12:00:00 AM,02/14/2021 12:00:00 PM,,317,,,2021,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18664 12:00:00 AM,02/13/2021 12:00:00 PM,,319,,,2021,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18663 12:00:00 AM,02/12/2021 12:00:00 PM,,339,,,2021,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18662 12:00:00 AM,02/11/2021 12:00:00 PM,,340,,,2021,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18661 12:00:00 AM,02/10/2021 12:00:00 PM,,320,,,2021,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18660 12:00:00 AM,02/09/2021 12:00:00 PM,,330,,,2021,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18659 12:00:00 AM,02/08/2021 12:00:00 PM,,324,,,2021,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18658 12:00:00 AM,02/07/2021 12:00:00 PM,,318,,,2021,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18657 12:00:00 AM,02/06/2021 12:00:00 PM,,332,,,2021,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18656 12:00:00 AM,02/05/2021 12:00:00 PM,,338,,,2021,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18655 12:00:00 AM,02/04/2021 12:00:00 PM,,332,,,2021,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18654 12:00:00 AM,02/03/2021 12:00:00 PM,,358,,,2021,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18653 12:00:00 AM,02/02/2021 12:00:00 PM,,369,,,2021,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18652 12:00:00 AM,02/01/2021 12:00:00 PM,,372,,,2021,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18651 12:00:00 AM,01/31/2021 12:00:00 PM,,403,,,2021,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18650 12:00:00 AM,01/30/2021 12:00:00 PM,,434,,,2021,4
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18649 12:00:00 AM,01/29/2021 12:00:00 PM,,470,,,2021,4
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18648 12:00:00 AM,01/28/2021 12:00:00 PM,,523,,,2021,4
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18647 12:00:00 AM,01/27/2021 12:00:00 PM,,549,,,2021,4
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18646 12:00:00 AM,01/26/2021 12:00:00 PM,,564,,,2021,4
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18645 12:00:00 AM,01/25/2021 12:00:00 PM,,669,,,2021,4
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18644 12:00:00 AM,01/24/2021 12:00:00 PM,,665,,,2021,4
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18643 12:00:00 AM,01/23/2021 12:00:00 PM,,653,,,2021,3
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18642 12:00:00 AM,01/22/2021 12:00:00 PM,,629,,,2021,3
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18641 12:00:00 AM,01/21/2021 12:00:00 PM,,674,,,2021,3
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18640 12:00:00 AM,01/20/2021 12:00:00 PM,,721,,,2021,3
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18639 12:00:00 AM,01/19/2021 12:00:00 PM,,814,,,2021,3
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18638 12:00:00 AM,01/18/2021 12:00:00 PM,,808,,,2021,3
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18637 12:00:00 AM,01/17/2021 12:00:00 PM,,870,,,2021,3
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18636 12:00:00 AM,01/16/2021 12:00:00 PM,,963,,,2021,2
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18635 12:00:00 AM,01/15/2021 12:00:00 PM,,1071,,,2021,2
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18634 12:00:00 AM,01/14/2021 12:00:00 PM,,1098,,,2021,2
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18633 12:00:00 AM,01/13/2021 12:00:00 PM,,1114,,,2021,2
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18632 12:00:00 AM,01/12/2021 12:00:00 PM,,1126,,,2021,2
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18631 12:00:00 AM,01/11/2021 12:00:00 PM,,1130,,,2021,2
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18630 12:00:00 AM,01/10/2021 12:00:00 PM,,1034,,,2021,2
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18629 12:00:00 AM,01/09/2021 12:00:00 PM,,885,,,2021,1
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18628 12:00:00 AM,01/08/2021 12:00:00 PM,,730,,,2021,1
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18627 12:00:00 AM,01/07/2021 12:00:00 PM,,630,,,2021,1
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18626 12:00:00 AM,01/06/2021 12:00:00 PM,,605,,,2021,1
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18625 12:00:00 AM,01/05/2021 12:00:00 PM,,632,,,2021,1
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18624 12:00:00 AM,01/04/2021 12:00:00 PM,,615,,,2021,1
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18623 12:00:00 AM,01/03/2021 12:00:00 PM,,707,,,2021,1
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18622 12:00:00 AM,01/02/2021 12:00:00 PM,,829,,,2020,53
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18621 12:00:00 AM,01/01/2021 12:00:00 PM,,879,,,2020,53
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18620 12:00:00 AM,12/31/2020 12:00:00 PM,,965,,,2020,53
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18619 12:00:00 AM,12/30/2020 12:00:00 PM,,995,,,2020,53
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18618 12:00:00 AM,12/29/2020 12:00:00 PM,,921,,,2020,53
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18617 12:00:00 AM,12/28/2020 12:00:00 PM,,954,,,2020,53
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18616 12:00:00 AM,12/27/2020 12:00:00 PM,,873,,,2020,53
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18615 12:00:00 AM,12/26/2020 12:00:00 PM,,836,,,2020,52
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18614 12:00:00 AM,12/25/2020 12:00:00 PM,,932,,,2020,52
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18613 12:00:00 AM,12/24/2020 12:00:00 PM,,952,,,2020,52
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18612 12:00:00 AM,12/23/2020 12:00:00 PM,,968,,,2020,52
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18611 12:00:00 AM,12/22/2020 12:00:00 PM,,974,,,2020,52
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18610 12:00:00 AM,12/21/2020 12:00:00 PM,,775,,,2020,52
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18609 12:00:00 AM,12/20/2020 12:00:00 PM,,825,,,2020,52
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18608 12:00:00 AM,12/19/2020 12:00:00 PM,,875,,,2020,51
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18607 12:00:00 AM,12/18/2020 12:00:00 PM,,858,,,2020,51
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18606 12:00:00 AM,12/17/2020 12:00:00 PM,,869,,,2020,51
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18605 12:00:00 AM,12/16/2020 12:00:00 PM,,831,,,2020,51
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18604 12:00:00 AM,12/15/2020 12:00:00 PM,,792,,,2020,51
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18603 12:00:00 AM,12/14/2020 12:00:00 PM,,951,,,2020,51
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18602 12:00:00 AM,12/13/2020 12:00:00 PM,,954,,,2020,51
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18601 12:00:00 AM,12/12/2020 12:00:00 PM,,918,,,2020,50
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18600 12:00:00 AM,12/11/2020 12:00:00 PM,,909,,,2020,50
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18599 12:00:00 AM,12/10/2020 12:00:00 PM,,933,,,2020,50
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18598 12:00:00 AM,12/09/2020 12:00:00 PM,,945,,,2020,50
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18597 12:00:00 AM,12/08/2020 12:00:00 PM,,988,,,2020,50
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18596 12:00:00 AM,12/07/2020 12:00:00 PM,,1013,,,2020,50
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18595 12:00:00 AM,12/06/2020 12:00:00 PM,,931,,,2020,50
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18594 12:00:00 AM,12/05/2020 12:00:00 PM,,844,,,2020,49
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18593 12:00:00 AM,12/04/2020 12:00:00 PM,,779,,,2020,49
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18592 12:00:00 AM,12/03/2020 12:00:00 PM,,685,,,2020,49
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18591 12:00:00 AM,12/02/2020 12:00:00 PM,,630,,,2020,49
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18590 12:00:00 AM,12/01/2020 12:00:00 PM,,576,,,2020,49
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18589 12:00:00 AM,11/30/2020 12:00:00 PM,,536,,,2020,49
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18588 12:00:00 AM,11/29/2020 12:00:00 PM,,469,,,2020,49
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18587 12:00:00 AM,11/28/2020 12:00:00 PM,,457,,,2020,48
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18586 12:00:00 AM,11/27/2020 12:00:00 PM,,435,,,2020,48
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18585 12:00:00 AM,11/26/2020 12:00:00 PM,,410,,,2020,48
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18584 12:00:00 AM,11/25/2020 12:00:00 PM,,395,,,2020,48
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18583 12:00:00 AM,11/24/2020 12:00:00 PM,,381,,,2020,48
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18582 12:00:00 AM,11/23/2020 12:00:00 PM,,369,,,2020,48
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18581 12:00:00 AM,11/22/2020 12:00:00 PM,,377,,,2020,48
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18580 12:00:00 AM,11/21/2020 12:00:00 PM,,355,,,2020,47
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18579 12:00:00 AM,11/20/2020 12:00:00 PM,,344,,,2020,47
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18578 12:00:00 AM,11/19/2020 12:00:00 PM,,334,,,2020,47
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18577 12:00:00 AM,11/18/2020 12:00:00 PM,,325,,,2020,47
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18576 12:00:00 AM,11/17/2020 12:00:00 PM,,331,,,2020,47
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18575 12:00:00 AM,11/16/2020 12:00:00 PM,,322,,,2020,47
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18574 12:00:00 AM,11/15/2020 12:00:00 PM,,307,,,2020,47
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18573 12:00:00 AM,11/14/2020 12:00:00 PM,,313,,,2020,46
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18572 12:00:00 AM,11/13/2020 12:00:00 PM,,298,,,2020,46
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18571 12:00:00 AM,11/12/2020 12:00:00 PM,,282,,,2020,46
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18570 12:00:00 AM,11/11/2020 12:00:00 PM,,287,,,2020,46
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18569 12:00:00 AM,11/10/2020 12:00:00 PM,,257,,,2020,46
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18568 12:00:00 AM,11/09/2020 12:00:00 PM,,254,,,2020,46
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18567 12:00:00 AM,11/08/2020 12:00:00 PM,,247,,,2020,46
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18566 12:00:00 AM,11/07/2020 12:00:00 PM,,219,,,2020,45
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18565 12:00:00 AM,11/06/2020 12:00:00 PM,,207,,,2020,45
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18564 12:00:00 AM,11/05/2020 12:00:00 PM,,206,,,2020,45
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18563 12:00:00 AM,11/04/2020 12:00:00 PM,,171,,,2020,45
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18562 12:00:00 AM,11/03/2020 12:00:00 PM,,172,,,2020,45
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18561 12:00:00 AM,11/02/2020 12:00:00 PM,,151,,,2020,45
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18560 12:00:00 AM,11/01/2020 12:00:00 PM,,142,,,2020,45
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18559 12:00:00 AM,10/31/2020 12:00:00 PM,,140,,,2020,44
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18558 12:00:00 AM,10/30/2020 12:00:00 PM,,138,,,2020,44
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18557 12:00:00 AM,10/29/2020 12:00:00 PM,,126,,,2020,44
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18556 12:00:00 AM,10/28/2020 12:00:00 PM,,131,,,2020,44
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18555 12:00:00 AM,10/27/2020 12:00:00 PM,,119,,,2020,44
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18554 12:00:00 AM,10/26/2020 12:00:00 PM,,119,,,2020,44
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18553 12:00:00 AM,10/25/2020 12:00:00 PM,,118,,,2020,44
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18552 12:00:00 AM,10/24/2020 12:00:00 PM,,132,,,2020,43
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18551 12:00:00 AM,10/23/2020 12:00:00 PM,,131,,,2020,43
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18550 12:00:00 AM,10/22/2020 12:00:00 PM,,131,,,2020,43
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18549 12:00:00 AM,10/21/2020 12:00:00 PM,,131,,,2020,43
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18548 12:00:00 AM,10/20/2020 12:00:00 PM,,123,,,2020,43
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18547 12:00:00 AM,10/19/2020 12:00:00 PM,,122,,,2020,43
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18546 12:00:00 AM,10/18/2020 12:00:00 PM,,99,,,2020,43
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18545 12:00:00 AM,10/17/2020 12:00:00 PM,,72,,,2020,42
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18544 12:00:00 AM,10/16/2020 12:00:00 PM,,72,,,2020,42
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/18543 12:00:00 AM,10/15/2020 12:00:00 PM,,59,,,2020,42
