url,date,title,pageviews,id
/departments/programs/covid-19-vaccinations,05/31/2021 12:00:00 AM,COVID-19 Vaccinations,54,20210531:/departments/programs/covid-19-vaccinations
/events,05/31/2021 12:00:00 AM,Calendar,54,20210531:/events
/citizenserve,05/31/2021 12:00:00 AM,Apply for a License or Permit,51,20210531:/citizenserve
/hwpickup,05/31/2021 12:00:00 AM,"Household Hazardous Waste Community Collection Days (Residential Pickup, No Drop-Offs)",44,20210531:/hwpickup
/city-jobs,05/31/2021 12:00:00 AM,Job Postings,42,20210531:/city-jobs
/,06/01/2021 12:00:00 AM,Home,786,20210601:/
/departments/parking-department,06/01/2021 12:00:00 AM,Parking Department,741,20210601:/departments/parking-department
/departments/dpw-sanitation/somerville-trash-recycling-information,06/01/2021 12:00:00 AM,Somerville Trash & Recycling Information,417,20210601:/departments/dpw-sanitation/somerville-trash-recycling-information
/parking,06/01/2021 12:00:00 AM,Parking Department,263,20210601:/parking
/wastewizard,06/01/2021 12:00:00 AM,Somerville Waste Wizard,224,20210601:/wastewizard
/departments/programs/coronavirus-disease-2019-covid-19-information,06/01/2021 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,182,20210601:/departments/programs/coronavirus-disease-2019-covid-19-information
/departments/sweeping,06/01/2021 12:00:00 AM,Street Sweeping,180,20210601:/departments/sweeping
/moving,06/01/2021 12:00:00 AM,Moving to Somerville: A New Resident's Guide,120,20210601:/moving
/departments/dpw-sanitation/trash-holiday-schedule,06/01/2021 12:00:00 AM,Trash Holiday Schedule,94,20210601:/departments/dpw-sanitation/trash-holiday-schedule
/departments/finance/assessing,06/01/2021 12:00:00 AM,Assessing,86,20210601:/departments/finance/assessing
/departments/personnel,06/01/2021 12:00:00 AM,Personnel,85,20210601:/departments/personnel
/reopeningplan,06/01/2021 12:00:00 AM,Somerville Will Join State’s Reopening Plan on May 29,77,20210601:/reopeningplan
/news/new-activities-allowed-starting-june-19-0,06/01/2021 12:00:00 AM,New Activities Allowed Starting June 19,73,20210601:/news/new-activities-allowed-starting-june-19-0
/citizenserve,06/01/2021 12:00:00 AM,Apply for a License or Permit,72,20210601:/citizenserve
/covid19testing,06/01/2021 12:00:00 AM,COVID-19 Testing,71,20210601:/covid19testing
/events,06/01/2021 12:00:00 AM,Calendar,71,20210601:/events
/hwpickup,06/01/2021 12:00:00 AM,"Household Hazardous Waste Community Collection Days (Residential Pickup, No Drop-Offs)",66,20210601:/hwpickup
/events/2021/05/31/memorial-day-ceremony,06/01/2021 12:00:00 AM,Memorial Day Ceremony,56,20210601:/events/2021/05/31/memorial-day-ceremony
/payonline,06/01/2021 12:00:00 AM,Online Services: Pay Bills & More,51,20210601:/payonline
/departments/programs/covid-19-vaccinations,06/01/2021 12:00:00 AM,COVID-19 Vaccinations,50,20210601:/departments/programs/covid-19-vaccinations
/departments/parking-department,06/02/2021 12:00:00 AM,Parking Department,1555,20210602:/departments/parking-department
/,06/02/2021 12:00:00 AM,Home,1499,20210602:/
/departments/dpw-sanitation/somerville-trash-recycling-information,06/02/2021 12:00:00 AM,Somerville Trash & Recycling Information,524,20210602:/departments/dpw-sanitation/somerville-trash-recycling-information
/parking,06/02/2021 12:00:00 AM,Parking Department,434,20210602:/parking
/citizenserve,06/02/2021 12:00:00 AM,Apply for a License or Permit,259,20210602:/citizenserve
/departments/sweeping,06/02/2021 12:00:00 AM,Street Sweeping,249,20210602:/departments/sweeping
/departments/programs/coronavirus-disease-2019-covid-19-information,06/02/2021 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,219,20210602:/departments/programs/coronavirus-disease-2019-covid-19-information
/wastewizard,06/02/2021 12:00:00 AM,Somerville Waste Wizard,195,20210602:/wastewizard
/departments/finance/assessing,06/02/2021 12:00:00 AM,Assessing,180,20210602:/departments/finance/assessing
/departments/departments-boards-commissions-and-authorities,06/02/2021 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",179,20210602:/departments/departments-boards-commissions-and-authorities
/moving,06/02/2021 12:00:00 AM,Moving to Somerville: A New Resident's Guide,177,20210602:/moving
/departments/personnel,06/02/2021 12:00:00 AM,Personnel,150,20210602:/departments/personnel
/payonline,06/02/2021 12:00:00 AM,Online Services: Pay Bills & More,142,20210602:/payonline
/departments/isd/building-division,06/02/2021 12:00:00 AM,ISD - Building Division,141,20210602:/departments/isd/building-division
/covid19testing,06/02/2021 12:00:00 AM,COVID-19 Testing,122,20210602:/covid19testing
/departments/dpw-sanitation/trash-holiday-schedule,06/02/2021 12:00:00 AM,Trash Holiday Schedule,112,20210602:/departments/dpw-sanitation/trash-holiday-schedule
/departments/contact-us,06/02/2021 12:00:00 AM,Contact Us,104,20210602:/departments/contact-us
/payments,06/02/2021 12:00:00 AM,Online Services: Pay Bills & More,98,20210602:/payments
/departments/finance/purchasing,06/02/2021 12:00:00 AM,Purchasing,97,20210602:/departments/finance/purchasing
/departments/city-council,06/02/2021 12:00:00 AM,City Council,96,20210602:/departments/city-council
/departments/parking-department,06/03/2021 12:00:00 AM,Parking Department,1480,20210603:/departments/parking-department
/,06/03/2021 12:00:00 AM,Home,1348,20210603:/
/parking,06/03/2021 12:00:00 AM,Parking Department,588,20210603:/parking
/departments/dpw-sanitation/somerville-trash-recycling-information,06/03/2021 12:00:00 AM,Somerville Trash & Recycling Information,465,20210603:/departments/dpw-sanitation/somerville-trash-recycling-information
/citizenserve,06/03/2021 12:00:00 AM,Apply for a License or Permit,237,20210603:/citizenserve
/departments/sweeping,06/03/2021 12:00:00 AM,Street Sweeping,197,20210603:/departments/sweeping
/wastewizard,06/03/2021 12:00:00 AM,Somerville Waste Wizard,197,20210603:/wastewizard
/departments/programs/coronavirus-disease-2019-covid-19-information,06/03/2021 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,194,20210603:/departments/programs/coronavirus-disease-2019-covid-19-information
/departments/finance/assessing,06/03/2021 12:00:00 AM,Assessing,190,20210603:/departments/finance/assessing
/departments/personnel,06/03/2021 12:00:00 AM,Personnel,190,20210603:/departments/personnel
/departments/programs/covid-19-vaccinations,06/03/2021 12:00:00 AM,COVID-19 Vaccinations,153,20210603:/departments/programs/covid-19-vaccinations
/departments/departments-boards-commissions-and-authorities,06/03/2021 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",151,20210603:/departments/departments-boards-commissions-and-authorities
/payonline,06/03/2021 12:00:00 AM,Online Services: Pay Bills & More,148,20210603:/payonline
/moving,06/03/2021 12:00:00 AM,Moving to Somerville: A New Resident's Guide,147,20210603:/moving
/departments/isd/building-division,06/03/2021 12:00:00 AM,ISD - Building Division,124,20210603:/departments/isd/building-division
/isd,06/03/2021 12:00:00 AM,Inspectional Services Department (ISD),99,20210603:/isd
/events,06/03/2021 12:00:00 AM,Calendar,83,20210603:/events
/,07/14/2021 12:00:00 AM,Home,1425,20210714:/
/departments/contact-us,06/03/2021 12:00:00 AM,Contact Us,79,20210603:/departments/contact-us
/fireprevention,06/03/2021 12:00:00 AM,Fire Prevention Bureau,78,20210603:/fireprevention
/payments,06/03/2021 12:00:00 AM,Online Services: Pay Bills & More,78,20210603:/payments
/,06/04/2021 12:00:00 AM,Home,1370,20210604:/
/departments/parking-department,06/04/2021 12:00:00 AM,Parking Department,1258,20210604:/departments/parking-department
/parking,06/04/2021 12:00:00 AM,Parking Department,623,20210604:/parking
/departments/dpw-sanitation/somerville-trash-recycling-information,06/04/2021 12:00:00 AM,Somerville Trash & Recycling Information,375,20210604:/departments/dpw-sanitation/somerville-trash-recycling-information
/citizenserve,06/04/2021 12:00:00 AM,Apply for a License or Permit,276,20210604:/citizenserve
/departments/departments-boards-commissions-and-authorities,06/04/2021 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",199,20210604:/departments/departments-boards-commissions-and-authorities
/departments/programs/coronavirus-disease-2019-covid-19-information,06/04/2021 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,185,20210604:/departments/programs/coronavirus-disease-2019-covid-19-information
/departments/sweeping,06/04/2021 12:00:00 AM,Street Sweeping,178,20210604:/departments/sweeping
/departments/finance/assessing,06/04/2021 12:00:00 AM,Assessing,170,20210604:/departments/finance/assessing
/departments/personnel,06/04/2021 12:00:00 AM,Personnel,167,20210604:/departments/personnel
/departments/isd/building-division,06/04/2021 12:00:00 AM,ISD - Building Division,166,20210604:/departments/isd/building-division
/wastewizard,06/04/2021 12:00:00 AM,Somerville Waste Wizard,141,20210604:/wastewizard
/moving,06/04/2021 12:00:00 AM,Moving to Somerville: A New Resident's Guide,128,20210604:/moving
/payonline,06/04/2021 12:00:00 AM,Online Services: Pay Bills & More,120,20210604:/payonline
/isd,06/04/2021 12:00:00 AM,Inspectional Services Department (ISD),107,20210604:/isd
/city-jobs,06/04/2021 12:00:00 AM,Job Postings,103,20210604:/city-jobs
/departments/communications-and-community-engagement/somerville-city-tv,06/04/2021 12:00:00 AM,Somerville City TV,99,20210604:/departments/communications-and-community-engagement/somerville-city-tv
/events,06/04/2021 12:00:00 AM,Calendar,96,20210604:/events
/payments,06/04/2021 12:00:00 AM,Online Services: Pay Bills & More,89,20210604:/payments
/departments/city-council,06/04/2021 12:00:00 AM,City Council,85,20210604:/departments/city-council
/,06/05/2021 12:00:00 AM,Home,1164,20210605:/
/departments/parking-department,06/05/2021 12:00:00 AM,Parking Department,1038,20210605:/departments/parking-department
/parking,06/05/2021 12:00:00 AM,Parking Department,407,20210605:/parking
/departments/dpw-sanitation/somerville-trash-recycling-information,06/05/2021 12:00:00 AM,Somerville Trash & Recycling Information,258,20210605:/departments/dpw-sanitation/somerville-trash-recycling-information
/citizenserve,06/05/2021 12:00:00 AM,Apply for a License or Permit,249,20210605:/citizenserve
/departments/departments-boards-commissions-and-authorities,06/05/2021 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",161,20210605:/departments/departments-boards-commissions-and-authorities
/departments/programs/covid-19-vaccinations,06/05/2021 12:00:00 AM,COVID-19 Vaccinations,149,20210605:/departments/programs/covid-19-vaccinations
/departments/finance/assessing,06/05/2021 12:00:00 AM,Assessing,142,20210605:/departments/finance/assessing
/wastewizard,06/05/2021 12:00:00 AM,Somerville Waste Wizard,129,20210605:/wastewizard
/departments/personnel,06/05/2021 12:00:00 AM,Personnel,126,20210605:/departments/personnel
/departments/programs/coronavirus-disease-2019-covid-19-information,06/05/2021 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,122,20210605:/departments/programs/coronavirus-disease-2019-covid-19-information
/moving,06/05/2021 12:00:00 AM,Moving to Somerville: A New Resident's Guide,116,20210605:/moving
/payonline,06/05/2021 12:00:00 AM,Online Services: Pay Bills & More,115,20210605:/payonline
/departments/sweeping,06/05/2021 12:00:00 AM,Street Sweeping,110,20210605:/departments/sweeping
/events,06/05/2021 12:00:00 AM,Calendar,87,20210605:/events
/departments/isd/building-division,06/05/2021 12:00:00 AM,ISD - Building Division,79,20210605:/departments/isd/building-division
/payments,06/05/2021 12:00:00 AM,Online Services: Pay Bills & More,72,20210605:/payments
/departments/contact-us,06/05/2021 12:00:00 AM,Contact Us,69,20210605:/departments/contact-us
/departments/elections,06/05/2021 12:00:00 AM,Elections,66,20210605:/departments/elections
/covid19testing,06/05/2021 12:00:00 AM,COVID-19 Testing,65,20210605:/covid19testing
/,06/06/2021 12:00:00 AM,Home,598,20210606:/
/departments/parking-department,06/06/2021 12:00:00 AM,Parking Department,494,20210606:/departments/parking-department
/parking,06/06/2021 12:00:00 AM,Parking Department,237,20210606:/parking
/departments/dpw-sanitation/somerville-trash-recycling-information,06/06/2021 12:00:00 AM,Somerville Trash & Recycling Information,157,20210606:/departments/dpw-sanitation/somerville-trash-recycling-information
/departments/programs/coronavirus-disease-2019-covid-19-information,06/06/2021 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,104,20210606:/departments/programs/coronavirus-disease-2019-covid-19-information
/moving,06/06/2021 12:00:00 AM,Moving to Somerville: A New Resident's Guide,91,20210606:/moving
/wastewizard,06/06/2021 12:00:00 AM,Somerville Waste Wizard,89,20210606:/wastewizard
/citizenserve,06/06/2021 12:00:00 AM,Apply for a License or Permit,66,20210606:/citizenserve
/departments/programs/covid-19-vaccinations,06/06/2021 12:00:00 AM,COVID-19 Vaccinations,59,20210606:/departments/programs/covid-19-vaccinations
/payonline,06/06/2021 12:00:00 AM,Online Services: Pay Bills & More,56,20210606:/payonline
/covid19testing,06/06/2021 12:00:00 AM,COVID-19 Testing,51,20210606:/covid19testing
/departments/finance/assessing,06/06/2021 12:00:00 AM,Assessing,51,20210606:/departments/finance/assessing
/hwpickup,06/06/2021 12:00:00 AM,"Household Hazardous Waste Community Collection Days (Residential Pickup, No Drop-Offs)",51,20210606:/hwpickup
/news/new-activities-allowed-starting-june-19-0,06/06/2021 12:00:00 AM,New Activities Allowed Starting June 19,43,20210606:/news/new-activities-allowed-starting-june-19-0
/summer2020,06/06/2021 12:00:00 AM,"Somerville Summer Updates: Pool, Splash Pad, and Playground Openings; New Summer Face Covering Guidelines; Heat Safety Tips",37,20210606:/summer2020
/events,06/06/2021 12:00:00 AM,Calendar,36,20210606:/events
/departments/ospcd/psuf,06/06/2021 12:00:00 AM,OSPCD - Public Space and Urban Forestry,35,20210606:/departments/ospcd/psuf
/payments,06/06/2021 12:00:00 AM,Online Services: Pay Bills & More,34,20210606:/payments
/departments/constituent-services/311-service-center,06/06/2021 12:00:00 AM,311 Service Center,33,20210606:/departments/constituent-services/311-service-center
/departments/elections,06/06/2021 12:00:00 AM,Elections,31,20210606:/departments/elections
/,06/07/2021 12:00:00 AM,Home,692,20210607:/
/departments/parking-department,06/07/2021 12:00:00 AM,Parking Department,529,20210607:/departments/parking-department
/departments/dpw-sanitation/somerville-trash-recycling-information,06/07/2021 12:00:00 AM,Somerville Trash & Recycling Information,266,20210607:/departments/dpw-sanitation/somerville-trash-recycling-information
/parking,06/07/2021 12:00:00 AM,Parking Department,184,20210607:/parking
/departments/sweeping,06/07/2021 12:00:00 AM,Street Sweeping,148,20210607:/departments/sweeping
/wastewizard,06/07/2021 12:00:00 AM,Somerville Waste Wizard,119,20210607:/wastewizard
/departments/programs/coronavirus-disease-2019-covid-19-information,06/07/2021 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,112,20210607:/departments/programs/coronavirus-disease-2019-covid-19-information
